ID,AlgVersion,Nest Size,Max Iterations,PA,Hill-Climb negih size,T0,alpha,Tmin,TabuSearchIters,Tabu Size,Tabu neigh size,Number of iterations,Fitness Min,Fitness Max,Fitness Avg,Duration Min,Duration Max,Duration Avg,kCal,Carbohydrates,Proteins,Fats,VitA,VitB,VitC,VitD,Calcium,Iron,Sodium,Breakfast,Lunch,Dinner,Snack1,Snack2,Cost,Delivery time
20150613_182552,Version2,10,100,0.5,10,0.001,0.7,1.0E-4,10,10,10,0,0.7996166944503784,0.831174373626709,0.8094592273235321,18,26,23.5,3207.2212,348.7669,173.14325,133.25931,1303.0516,3.6647072,166.70082,6.1258283,782.46136,28.871017,3492.8223,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 13.0 DeliveryTime(min): 81,MenuId: 18379 Starter: 3050 - Armenian Lentil Soup  MainCourse: 1274 - Tuna Burger  Desert: 3007 - Apricot Pineapple Cake  Cost: 18.0 DeliveryTime(min): 37,MenuId: 36723 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 1031 - Vegetable Chilli  Cost: 14.0 DeliveryTime(min): 68,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37388 Starter: -no starter MainCourse: 1147 - Praline Cookies with 5005 - A Taste of Thailand Desert: - no desert  Cost: 12.0 DeliveryTime(min): 32,67.0,63.4
20150613_182552,Version2,10,100,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.7590320110321045,0.8306112289428711,0.8139470458030701,17,19,17.8,2894.467,272.03122,181.09389,124.54541,1308.4991,2.9234436,173.0638,7.4291515,674.2726,23.367418,4475.762,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 18.0 DeliveryTime(min): 45,MenuId: 12384 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 3071 - Arni Souvlaki  Desert: 3016 - Apricot Torte  Cost: 15.0 DeliveryTime(min): 40,MenuId: 36237 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3017 - Apricot Turkey Roast  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 16.0 DeliveryTime(min): 48,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37381 Starter: -no starter MainCourse: 3110 - Artichoke and Orange Salad  Desert: - no desert  Cost: 19.0 DeliveryTime(min): 80,80.0,47.0
20150613_182553,Version2,10,250,0.5,10,0.001,0.7,1.0E-4,10,10,10,0,0.8085625171661377,0.8447709083557129,0.8296101927757263,45,52,47.3,2348.4844,229.81915,144.68575,99.91278,1245.1466,2.4702792,76.931145,5.629845,654.7911,22.507938,3386.037,MenuId: 73 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: 1011 - Cinnamon roll  Cost: 10.0 DeliveryTime(min): 85,MenuId: 29195 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 1274 - Tuna Burger  Desert: 3104 - Arroz Dulce  Cost: 19.0 DeliveryTime(min): 34,MenuId: 36149 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 1041 - Lasagna  Desert: 5014 - Amish Sugar Cookies  Cost: 25.0 DeliveryTime(min): 23,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,76.0,52.6
20150613_182553,Version2,10,250,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.8053005933761597,0.83786940574646,0.823062402009964,45,58,50.0,2590.2065,175.38817,132.74321,156.19777,1652.693,2.4396298,100.503235,8.029178,698.08685,16.663784,3080.0037,MenuId: 77 Starter: -no starter MainCourse: 3106 - Artichoke and Cheese Squares  Desert: 1011 - Cinnamon roll  Cost: 10.0 DeliveryTime(min): 36,MenuId: 26703 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3068 - Arni Lemonato  Desert: 3063 - Arnaud's Creme Brulee  Cost: 17.0 DeliveryTime(min): 46,MenuId: 36668 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3078 - Aromatic Green Casserole  Desert: 5013 - Ambrosia Sorbet  Cost: 31.0 DeliveryTime(min): 82,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,80.0,57.0
20150613_182554,Version2,10,500,0.5,10,0.001,0.7,1.0E-4,10,10,10,0,0.8210274577140808,0.8406029939651489,0.8336253523826599,88,121,97.8,2374.55,216.75644,130.2954,115.54043,1304.4734,2.0041072,73.25255,5.1922183,735.6166,13.902262,3331.4924,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 27.0 DeliveryTime(min): 89,MenuId: 25514 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1059 - Shrimp Casserole  Desert: 3000 - Apricot Nectar Salad  Cost: 11.0 DeliveryTime(min): 72,MenuId: 36801 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 1000 - Lemon bars  Cost: 11.0 DeliveryTime(min): 28,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71.0,62.0
20150613_182555,Version2,10,500,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.8271821141242981,0.8443558812141418,0.833980816602707,78,106,86.6,3042.416,308.1857,166.3615,132.66927,1512.3428,3.3117661,72.38414,9.041979,624.56586,23.06728,3904.3328,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 18.0 DeliveryTime(min): 45,MenuId: 10560 Starter: 3039 - Ark Soup  MainCourse: 1275 - Turkey Piccata with 5003 - A Dilly-Of-An-Onion Bread Desert: 3042 - Arkansas German Baked Pancake  Cost: 15.0 DeliveryTime(min): 59,MenuId: 36721 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 1000 - Lemon bars  Cost: 15.0 DeliveryTime(min): 28,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,70.0,50.6
20150613_182557,Version2,10,750,0.5,10,0.001,0.7,1.0E-4,10,10,10,0,0.8342649936676025,0.8474175333976746,0.842000424861908,124,138,130.0,2587.7266,251.69649,141.8824,116.417564,1311.7075,2.469628,93.867485,7.6521783,563.6543,18.55578,3483.3823,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 14.0 DeliveryTime(min): 45,MenuId: 12284 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 3068 - Arni Lemonato  Desert: 3000 - Apricot Nectar Salad  Cost: 25.0 DeliveryTime(min): 20,MenuId: 36467 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3056 - Armenian Rice  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 13.0 DeliveryTime(min): 24,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,74.0,42.0
20150613_182558,Version2,10,750,0.7,10,0.001,0.7,1.0E-4,10,10,10,0,0.8281378746032715,0.8472602367401123,0.8375502169132233,119,146,125.3,2555.7996,276.5638,108.653694,118.142,1136.4423,2.3414865,69.61206,3.711928,314.47388,16.695457,2832.9165,MenuId: 49 Starter: -no starter MainCourse: 3089 - Arroz Bianco  Desert: 1011 - Cinnamon roll  Cost: 21.0 DeliveryTime(min): 42,MenuId: 27620 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3101 - Arroz De Huaca  Desert: 3009 - Apricot Rice Pudding  Cost: 12.0 DeliveryTime(min): 28,MenuId: 36561 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1000 - Lemon bars  Cost: 13.0 DeliveryTime(min): 29,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,68.0,44.0
